"fetched_at_utc","station_id","name","lat","lon","capacity","address","post_code","region_id"
"2026-09-20T15:40:54","PIB:Station:1926","Freiburgstrasse - Bern",46.94228,7.404589,50,"Freiburgstrasse 171","3008","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1928","Abendstrasse - Bern",46.9465,7.385427,50,"Abendstrasse 1","3027","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1962","UPD Neuhaus - Ittigen - Bern",46.969498,7.4858007,50,"Untere Zollgasse 99C","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1963","GVB - Ittigen - Bern",46.970993,7.472098,50,"Papiermühlestrasse 130","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1964","Ittigen Bahnhof  - Ittigen - Bern",46.97332,7.484835,50,"Talweg 2","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1965","Papiermühle Bahnhof - Ittigen - Bern",46.97422,7.476824,50,"","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1966","Worblaufen RBS Bahnhof - Ittigen - Bern",46.97945,7.457144,50,"","3048","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1967","Bundesamt für Energie  - Ittigen - Bern",46.976025,7.4726787,50,"Mühlestrasse 4","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1968","Wabern Bahnhof - Köniz - Bern",46.928776,7.4460897,50,"Bahnhofstrasse 16","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1969","Steinhölzli - Köniz - Bern",46.93039,7.4281893,50,"Kirchstrasse 6A","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1970","Liebefeld Park - Köniz - Bern",46.92965,7.4209533,50,"Bündenackerstrasse 2d","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1971","Neuhausplatz - Köniz - Bern",46.92905,7.41723,50,"Könizstrasse 239","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1972","Köniz Zentrum - Köniz - Bern",46.922974,7.414112,50,"Bläuacker 10","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1973","Jägerweg - Köniz - Bern",46.933697,7.4234095,50,"Schwarzenburgstrasse 105","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1974","Tram-Endstation - Köniz  - Bern",46.92794,7.452766,50,"Seftigenstrasse 270a","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1975","Vidmar - Köniz  - Bern",46.935623,7.416583,50,"Sportweg 60","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1976","Wabern Zentrum - Köniz  - Bern",46.928993,7.450259,50,"Waldblickstrasse 6","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1977","Bellevuestrasse - Köniz - Bern",46.92665,7.435955,50,"Bellevuestrasse 104","3095","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1979","Brühlplatz - Köniz  - Bern",46.9262,7.4172397,50,"Schwarzenburgstrasse 236","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1982","Sandrain - Köniz - Bern",46.931347,7.446041,50,"Seftigenstrasse 186A","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1983","Entsorgungshof Werkhof - Köniz - Bern",46.91608,7.41861,50,"Muhlernstrasse 105a","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1984","Camping Eichholz - Bern - Köniz",46.933125,7.455942,50,"Strandweg 50","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1985","Bahnhof Gümligen - Bern - Muri",46.93358,7.5050693,50,"Worbstrasse 212","3073","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1986","Sternen Muri - Bern - Muri",46.931664,7.485394,50,"Thunstrasse 72","3074","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1987","Waldheimstrasse - Bern - Ostermundigen",46.951233,7.487047,50,"Bachstrasse 1","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1988","Zollgasse - Bern - Ostermundigen",46.958103,7.48795,50,"Bernstrasse 61a","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1989","Oberfeld - Bern - Ostermundigen",46.95611,7.4983077,50,"Kirschbaumweg 1","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1990","Wegmühlegässli - Bern - Ostermundigen",46.958153,7.492629,50,"Bernstrasse 92","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1991","Bahnhof - Bern - Ostermundigen",46.956593,7.4829803,50,"Bernstrasse 33","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1995","Unterzollikofen Bahnhof - Bern - Zollikofen",46.99209,7.457338,50,"Bernstrasse 90B","3052","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:1996","Gurten Kulm - Bern - Köniz",46.919144,7.4383883,50,"Gurtenkulm 11","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2002","INFORAMA - Bern - Zollikofen",46.98837,7.4633174,50,"Rütti 15","3052","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2006","Cinedome Muri - Bern - Muri",46.92693,7.5034904,50,"Feldstrasse 32","3073","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2007","Freibad - Bern - Ostermundigen",46.9465,7.4914618,50,"Dennigkofenweg 120","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2010","Talbodenstrasse - Köniz - Bern",46.911064,7.4101624,50,"Talbodenstrasse 83","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2012","Adlerweg - Köniz  - Bern",46.921364,7.423917,50,"Adlerweg 22","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2013","Könizbergstrasse - Köniz - Bern",46.928123,7.4106946,50,"Gartenstadtstrasse 33","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2014","Lilienweg - Köniz - Bern",46.92239,7.4081717,50,"Lilienweg 44","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2015","Gartenstadtstrasse  - Köniz - Bern",46.926586,7.4140363,50,"Gartenstadtstrasse 12A","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2016","Lerbermattstrasse - Köniz - Bern",46.930206,7.438071,50,"Lerbermattstrasse 3","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2017","Balsigerrain - Köniz  - Bern",46.925606,7.433355,50,"Spiegelstrasse 90","3095","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2018","Gossetstrasse - Köniz  - Bern",46.93109,7.4573746,50,"Gossetstrasse 66a","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2019","Nesslerenweg - Bern - Köniz",46.923195,7.461752,50,"Lindenweg 32","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2020","Eichmatt - Bern - Köniz",46.912807,7.4158354,50,"Spühlihalde 3","3098","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2022","Sportweg - Köniz - Bern",46.93344,7.4169717,50,"Sportweg 11","3097","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2038","Mingerstrasse - Bern",46.956745,7.467898,50,"Bolligenstrasse 61","3006","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2042","Zehendermätteli - Bern",46.97977,7.4439344,50,"Reichenbachstrasse 161","3004","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2045","Rathausparking - Bern",46.94896,7.451715,50,"Postgasshalde 50","3011","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2048","Thoracker - Bern - Muri",46.9357,7.486588,50,"Kranichweg 32","3074","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2049","Seidenberg - Bern - Muri",46.93284,7.492246,50,"Seidenberggässchen 4D","3073","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2050","Aarebad Muri - Bern - Muri",46.92541,7.4873934,50,"Unterer-Wehrliweg 5","3074","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2051","Kräyigen / Waldried - Bern - Muri",46.927074,7.4956565,50,"6 154","3074","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2055","Melchenbühl - Bern - Muri",46.935757,7.4993343,50,"Sägeweg 5","3073","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2062","Kehrsatz Bahnhof Nord - Bern - Kehrsatz",46.914734,7.4674125,50,"Bernstrasse 83b","3122","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2063","Kehrsatz Bahnhof - Bern - Kehrsatz",46.909016,7.4718585,50,"Belpstrasse 10","3122","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2080","Flurweg - Bern - Ostermundigen",46.953876,7.49403,50,"Oberer Flurweg 108","3072","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2118","Bächtelenweg - Köniz - Bern",46.92571,7.4552555,50,"Seftigenstrasse 310","3084","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2119","Zentrum Bremgarten - Bremgarten - Bern",46.97549,7.4366727,50,"Kalchackerstrasse 3","3047","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2160","Eyfeld - Ittigen - Bern",46.971947,7.4744816,50,"Obereyfeldweg 17","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2200","Bolligen Bahnhof - Bern - Bolligen",46.970627,7.4963894,50,"Bolligenstrasse 94","3065","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2201","Reberhaus - Bern - Bolligen",46.97426,7.495913,50,"Kirchstrasse 9a","3065","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2215","Tilia - Ittigen - Bern",46.978966,7.489434,50,"","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2236","Kappelisacker - Ittigen - Bern",46.98288,7.477948,50,"Kappelisackerstrasse 60","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2237","Gemeindeverwaltung - Ittigen - Bern",46.97669,7.478256,50,"Rain 7","3063","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2238","Altikofen - Ittigen - Bern",46.979656,7.4660096,50,"","3048","PIB:Region:41"
"2026-09-20T15:40:54","PIB:Station:2239","Aareraum Worblaufen - Ittigen  - Bern",46.977108,7.4578657,50,"Arastrasse 7","3048","PIB:Region:41"
